transaction_id,net_sales,store_id,date,order_time
12717,65.93,0011,2024-07-31,12:28
12718,62.92,0047,2024-09-21,14:59
12719,30.46,0059,2024-08-04,1:27
12720,89.87,0031,2024-07-11,12:17
12721,80.36,0031,2024-09-09,11:59
12722,28.92,0007,2024-08-25,12:35
12723,9.98,0093,2024-09-24,13:12
12724,44.42,0024,2024-08-19,1:10
12725,44.400000000000006,0079,2024-09-14,3:32
12726,16.94,0017,2024-08-14,22:05
12727,46.44,0021,2024-09-07,23:52
12728,65.91,0092,2024-08-07,11:46
12729,20.950000000000003,0073,2024-07-16,13:31
12730,15.98,0005,2024-08-29,4:32
12731,129.81,0068,2024-09-12,17:48
12732,93.89000000000001,0009,2024-08-23,7:17
12733,20.96,0060,2024-09-08,22:37
12734,19.47,0039,2024-09-07,7:58
12735,9.98,0075,2024-08-07,11:24
12736,17.48,0048,2024-08-03,14:07
12737,8.49,0004,2024-07-29,18:15
12738,22.47,0056,2024-08-30,13:29
12739,15.97,0002,2024-09-03,20:04
12740,56.900000000000006,0059,2024-07-09,0:05
12741,26.450000000000003,0023,2024-07-20,3:33
12742,57.900000000000006,0091,2024-08-02,12:19
12743,27.96,0060,2024-07-28,13:21
12744,45.41,0054,2024-09-02,2:12
12745,47.42,0096,2024-07-12,23:46
12746,25.94,0030,2024-08-13,12:19
12747,31.44,0047,2024-09-08,20:19
12748,28.96,0070,2024-08-30,12:36
12749,3.98,0047,2024-08-04,11:50
12750,28.46,0097,2024-07-29,0:35
12751,46.9,0039,2024-07-23,21:15
12752,44.410000000000004,0097,2024-07-03,13:36
12753,75.88,0032,2024-07-10,11:21
12754,16.98,0099,2024-09-22,6:53
12755,23.45,0080,2024-07-13,18:35
12756,20.95,0074,2024-07-14,20:42
12757,22.450000000000003,0019,2024-09-03,17:03
12758,15.47,0028,2024-07-30,12:19
12759,32.97,0057,2024-08-29,17:40
12760,16.97,0068,2024-07-31,17:59
12761,27.96,0078,2024-09-21,20:38
12762,33.93000000000001,0095,2024-07-08,12:58
12763,49.900000000000006,0071,2024-08-30,14:35
12764,69.39,0031,2024-08-30,12:01
12765,5.49,0078,2024-08-26,13:01
12766,60.900000000000006,0072,2024-09-17,13:02
12767,29.950000000000003,0037,2024-07-15,16:28
12768,82.9,0084,2024-08-03,12:09
12769,126.83000000000001,0095,2024-07-14,1:46
12770,21.96,0012,2024-08-02,13:09
12771,70.4,0071,2024-09-09,13:25
12772,6.96,0020,2024-07-03,11:02
12773,71.91,0062,2024-09-11,11:33
12774,55.92,0007,2024-09-15,3:43
12775,34.44,0071,2024-08-10,19:44
12776,5.49,0051,2024-09-24,13:00
12777,15.97,0039,2024-09-02,2:34
12778,66.92,0076,2024-07-19,18:05
12779,53.91,0086,2024-09-14,23:10
12780,64.94,0067,2024-07-02,12:02
12781,54.940000000000005,0027,2024-07-26,21:17
12782,68.39,0083,2024-09-22,0:28
12783,1.99,0016,2024-09-21,20:32
12784,7.99,0085,2024-08-01,22:16
12785,20.98,0088,2024-07-08,17:25
12786,63.43,0006,2024-09-01,2:17
12787,48.43,0066,2024-07-27,23:33
12788,36.43,0022,2024-09-21,13:44
12789,4.49,0027,2024-08-18,16:17
12790,22.97,0043,2024-07-10,13:51
12791,30.43,0087,2024-07-23,12:56
12792,19.450000000000003,0086,2024-07-30,17:28
12793,86.88000000000001,0054,2024-09-24,19:20
12794,35.43,0083,2024-07-01,17:10
12795,110.33000000000001,0094,2024-09-02,22:58
12796,24.450000000000003,0019,2024-08-02,12:12
12797,38.910000000000004,0062,2024-08-16,17:15
12798,54.94,0055,2024-08-21,11:45
12799,39.96,0021,2024-08-14,23:46
12800,72.87,0023,2024-09-02,23:05
12801,31.92,0053,2024-09-16,11:50
12802,23.93,0098,2024-08-23,17:00
12803,25.44,0044,2024-09-07,21:22
12804,11.99,0002,2024-08-20,1:38
12805,47.43,0058,2024-07-18,10:40
12806,11.98,0008,2024-09-27,9:28
12807,5.98,0086,2024-07-22,13:26
12808,18.93,0021,2024-08-11,11:22
12809,83.88,0096,2024-07-05,22:50
12810,28.96,0029,2024-07-13,11:11
12811,78.92,0098,2024-07-06,18:51
12812,30.44,0036,2024-08-25,0:05
12813,5.97,0033,2024-08-23,12:06
12814,24.47,0100,2024-08-14,2:19
12815,53.42,0077,2024-08-10,1:27
12816,10.45,0035,2024-09-16,1:53
12817,11.48,0021,2024-09-09,22:34
12818,40.910000000000004,0075,2024-08-26,21:21
12819,38.94,0041,2024-07-24,18:21
12820,44.94,0073,2024-09-16,9:20
12821,44.94,0058,2024-09-19,3:56
12822,42.42,0043,2024-09-26,18:36
12823,45.43,0050,2024-07-15,20:42
12824,7.98,0051,2024-07-29,11:32
12825,71.89,0095,2024-08-05,11:42
12826,78.87,0013,2024-08-28,11:54
12827,23.47,0089,2024-07-17,12:35
12828,50.88,0027,2024-07-10,17:22
12829,60.9,0029,2024-08-25,11:01
12830,42.95,0095,2024-07-12,11:50
12831,24.96,0037,2024-07-19,11:56
12832,37.93,0027,2024-09-09,19:36
12833,41.91,0034,2024-07-04,11:49
12834,80.33000000000001,0025,2024-08-26,13:18
12835,17.47,0067,2024-09-18,20:03
12836,97.87,0046,2024-07-26,1:27
12837,15.48,0019,2024-08-23,11:10
12838,46.44,0054,2024-08-25,20:45
12839,62.41,0026,2024-09-23,15:54
12840,17.97,0071,2024-07-15,8:32
12841,68.39,0072,2024-07-24,19:02
12842,41.93,0026,2024-07-26,23:34
12843,56.42,0079,2024-09-19,12:20
12844,63.410000000000004,0005,2024-09-15,23:09
12845,19.47,0083,2024-09-11,11:32
12846,50.9,0039,2024-09-07,12:26
12847,78.36,0078,2024-08-18,1:10
12848,40.449999999999996,0032,2024-09-25,14:28
12849,39.45,0076,2024-08-13,2:41
12850,47.92,0069,2024-08-07,16:05
12851,39.42,0066,2024-07-30,13:04
12852,35.410000000000004,0009,2024-08-28,6:51
12853,23.47,0019,2024-07-17,23:29
12854,75.36,0056,2024-09-21,18:18
12855,13.97,0041,2024-08-20,12:41
12856,75.4,0019,2024-07-03,19:36
12857,57.39,0047,2024-07-19,2:12
12858,84.87,0063,2024-08-31,12:26
12859,55.4,0100,2024-08-18,11:16
12860,34.42,0049,2024-08-10,19:40
12861,47.94,0018,2024-08-15,22:18
12862,36.93,0039,2024-07-31,22:58
12863,35.43,0031,2024-08-15,2:20
12864,42.43,0059,2024-09-23,21:01
12865,43.42,0084,2024-08-27,3:27
12866,30.950000000000003,0023,2024-08-03,11:19
12867,85.92,0023,2024-08-27,18:01
12868,4.47,0074,2024-07-29,12:31
12869,17.96,0021,2024-08-25,1:08
12870,40.910000000000004,0046,2024-07-28,7:53
12871,9.47,0013,2024-09-10,22:55
12872,109.85000000000001,0004,2024-07-10,19:38
12873,73.9,0075,2024-09-13,13:48
12874,55.43,0090,2024-08-23,19:41
12875,16.94,0057,2024-07-14,13:27
12876,46.95,0046,2024-08-21,21:53
12877,98.36,0077,2024-07-04,21:18
12878,59.400000000000006,0031,2024-09-08,13:41
12879,119.83,0061,2024-07-11,17:59
12880,45.91,0045,2024-07-18,0:36
12881,15.97,0017,2024-09-23,12:01
12882,16.46,0052,2024-09-20,12:00
12883,61.92,0033,2024-09-29,2:03
12884,41.93,0035,2024-08-14,21:06
12885,55.41,0075,2024-09-01,2:45
12886,47.94,0010,2024-09-22,13:26
12887,45.440000000000005,0007,2024-09-26,0:13
12888,28.95,0015,2024-07-11,16:19
12889,162.8,0068,2024-08-24,2:40
12890,18.97,0067,2024-09-02,16:17
12891,27.43,0015,2024-07-13,19:13
12892,23.450000000000003,0034,2024-08-23,20:47
12893,9.99,0097,2024-07-06,17:09
12894,35.95,0054,2024-07-10,1:09
12895,64.85,0078,2024-09-08,11:17
12896,38.910000000000004,0022,2024-07-30,0:11
12897,47.370000000000005,0025,2024-09-08,13:20
12898,3.49,0040,2024-07-09,22:06
12899,14.48,0007,2024-09-20,3:19
12900,71.92,0028,2024-08-02,18:03
12901,11.98,0094,2024-08-03,12:04
12902,10.98,0057,2024-08-10,19:47
12903,16.98,0010,2024-08-28,12:01
12904,23.45,0043,2024-09-21,19:17
12905,29.43,0060,2024-07-22,11:50
12906,16.41,0062,2024-08-26,1:10
12907,34.44,0003,2024-08-25,13:03
12908,29.91,0053,2024-07-15,19:53
12909,9.96,0036,2024-07-06,15:00
12910,38.949999999999996,0099,2024-07-25,1:02
12911,81.4,0024,2024-07-12,12:57
12912,74.42,0027,2024-09-15,22:43
12913,39.43,0010,2024-08-26,23:26
12914,65.37,0086,2024-07-18,17:18
12915,32.45,0022,2024-09-26,11:12
12916,42.45,0062,2024-09-02,14:27
12917,8.99,0079,2024-08-12,12:20
12918,58.42,0054,2024-07-12,18:09
12919,23.950000000000003,0075,2024-09-27,21:19
12920,95.84,0079,2024-09-16,15:13
12921,96.34,0057,2024-07-08,9:10
12922,91.86,0057,2024-08-23,0:03
12923,34.43,0012,2024-07-17,15:55
12924,15.45,0075,2024-07-01,0:50
12925,21.47,0081,2024-09-04,11:46
12926,8.99,0044,2024-07-15,13:16
12927,63.41,0007,2024-08-19,14:41
12928,59.94,0037,2024-07-19,11:37
12929,69.88,0044,2024-08-26,0:25
12930,63.9,0060,2024-07-02,20:54
12931,3.99,0093,2024-08-07,11:36
12932,128.35,0058,2024-09-04,13:23
12933,71.38,0062,2024-08-31,14:48
12934,51.39,0068,2024-07-09,22:27
12935,57.410000000000004,0001,2024-08-08,22:52
12936,7.99,0015,2024-07-19,12:57
12937,9.99,0036,2024-07-07,10:41
12938,14.47,0073,2024-08-16,12:19
12939,3.49,0045,2024-07-27,18:36
12940,59.39,0025,2024-08-25,18:06
12941,32.45,0067,2024-08-01,1:57
12942,15.95,0057,2024-08-04,19:24
12943,15.47,0069,2024-09-12,12:20
12944,39.94,0084,2024-08-26,13:29
12945,56.94,0071,2024-08-11,0:06
12946,1.99,0019,2024-09-25,13:27
12947,4.98,0016,2024-09-01,15:43
12948,77.42,0098,2024-09-07,13:52
12949,23.94,0033,2024-08-25,11:28
12950,49.39,0033,2024-08-04,17:37
12951,32.92,0005,2024-09-23,20:45
12952,41.900000000000006,0030,2024-07-18,11:07
12953,36.94,0093,2024-09-27,11:45
12954,50.44,0070,2024-07-20,13:59
12955,62.89,0081,2024-07-07,19:50
12956,44.44,0037,2024-07-02,18:10
12957,34.44,0011,2024-08-30,13:01
12958,29.93,0099,2024-08-19,7:14
12959,33.95,0090,2024-09-28,2:21
12960,3.49,0062,2024-07-17,11:22
12961,32.900000000000006,0023,2024-08-06,23:09
12962,30.44,0012,2024-08-13,21:00
12963,54.43,0004,2024-09-07,20:58
12964,5.99,0100,2024-08-20,0:53
12965,39.42,0052,2024-07-15,2:26
12966,63.900000000000006,0021,2024-09-07,11:49
12967,71.82000000000001,0087,2024-08-17,11:01
12968,14.98,0017,2024-07-31,12:44
12969,4.49,0012,2024-07-26,13:37
12970,23.46,0027,2024-09-14,22:15
12971,68.92,0061,2024-09-11,12:08
12972,10.47,0058,2024-08-08,12:07
12973,7.99,0022,2024-07-21,12:54
12974,29.450000000000003,0057,2024-09-24,13:56
12975,78.87,0008,2024-09-15,19:54
12976,121.34,0043,2024-07-11,13:54
12977,89.36,0053,2024-08-01,11:55
12978,25.95,0072,2024-09-16,21:04
12979,72.91,0082,2024-08-26,5:08
12980,48.33,0020,2024-07-08,21:51
12981,82.36,0075,2024-08-21,22:31
12982,99.37,0045,2024-07-06,22:58
12983,46.9,0022,2024-09-28,22:56
12984,8.96,0016,2024-07-09,12:52
12985,34.95,0010,2024-08-30,2:56
12986,87.38,0081,2024-09-19,20:12
12987,47.92,0034,2024-08-21,19:26
12988,58.410000000000004,0046,2024-08-07,23:46
12989,32.94,0015,2024-08-18,22:33
12990,36.940000000000005,0012,2024-08-01,2:03
12991,11.97,0040,2024-08-18,20:24
12992,4.47,0090,2024-08-05,21:11
12993,34.93000000000001,0073,2024-07-03,14:48
12994,7.49,0041,2024-09-07,18:41
12995,56.42,0020,2024-09-17,11:55
12996,40.93000000000001,0077,2024-09-22,11:37
12997,50.39,0068,2024-07-17,19:26
12998,8.99,0084,2024-08-10,15:08
12999,23.96,0061,2024-09-13,2:02
13000,61.900000000000006,0054,2024-07-04,15:54
13001,5.49,0013,2024-07-14,23:26
13002,38.92,0061,2024-09-27,12:08
13003,13.47,0074,2024-09-01,13:37
13004,16.98,0086,2024-07-26,15:31
13005,29.439999999999998,0063,2024-08-09,12:10
13006,4.47,0023,2024-09-15,15:49
13007,49.92,0005,2024-08-18,12:55
13008,58.93000000000001,0086,2024-09-10,1:34
13009,35.93,0065,2024-08-16,3:42
13010,13.47,0046,2024-08-05,13:17
13011,20.46,0016,2024-08-07,14:35
13012,69.36,0018,2024-07-13,16:41
13013,43.44,0037,2024-08-29,13:53
13014,24.97,0039,2024-08-24,15:17
13015,12.97,0009,2024-08-24,13:39
13016,21.950000000000003,0021,2024-07-12,11:04
13017,30.94,0029,2024-09-02,12:30
13018,19.93,0082,2024-08-30,8:07
13019,71.89,0040,2024-08-01,11:55
13020,17.46,0097,2024-09-27,12:53
13021,85.89,0085,2024-07-22,11:31
13022,58.43,0091,2024-09-29,2:32
13023,4.97,0020,2024-09-26,12:38
13024,20.97,0002,2024-09-27,22:17
13025,95.38,0077,2024-08-26,22:56
13026,67.38,0087,2024-09-01,19:27
13027,11.98,0002,2024-08-18,11:35
13028,45.42,0026,2024-07-23,11:44
13029,62.85,0082,2024-09-11,11:20
13030,45.410000000000004,0077,2024-08-17,17:34
13031,63.89,0074,2024-07-01,12:04
13032,80.41,0072,2024-09-16,13:49
13033,61.41,0020,2024-07-09,19:38
13034,8.98,0015,2024-08-22,15:27
13035,10.98,0007,2024-07-01,17:22
13036,50.88,0055,2024-08-15,16:30
13037,26.97,0051,2024-08-15,9:51
13038,11.45,0015,2024-08-29,1:37
13039,10.47,0062,2024-09-17,13:37
13040,69.89,0022,2024-08-09,18:46
13041,20.97,0048,2024-07-20,12:09
13042,84.4,0008,2024-07-20,20:17
13043,25.96,0077,2024-07-21,0:36
13044,71.32000000000001,0016,2024-07-31,19:45
13045,30.44,0044,2024-09-27,19:28
13046,13.47,0065,2024-09-11,12:36
13047,26.97,0034,2024-07-03,11:36
13048,60.42,0038,2024-08-01,18:09
13049,52.42,0060,2024-08-12,12:04
13050,13.47,0043,2024-08-31,4:57
13051,7.49,0025,2024-08-24,23:36
13052,11.43,0020,2024-07-24,20:16
13053,55.89,0058,2024-09-12,1:41
13054,21.98,0068,2024-07-09,11:27
13055,46.910000000000004,0082,2024-07-29,23:40
13056,97.86,0036,2024-07-23,12:55
13057,30.45,0005,2024-09-01,11:25
13058,95.87,0072,2024-09-27,13:38
13059,81.4,0042,2024-09-11,11:45
13060,33.45,0097,2024-08-23,18:34
13061,124.27000000000001,0099,2024-09-20,17:12
13062,9.99,0044,2024-07-01,13:26
13063,61.93,0054,2024-09-19,19:37
13064,59.410000000000004,0059,2024-08-06,12:52
13065,147.25,0063,2024-08-24,22:43
13066,94.28999999999999,0029,2024-09-27,12:36
13067,50.92,0003,2024-07-18,14:14
13068,58.38999999999999,0037,2024-07-14,18:24
13069,25.93,0065,2024-07-16,12:09
13070,7.470000000000001,0011,2024-07-06,1:49
13071,85.33,0008,2024-08-11,13:38
13072,14.97,0006,2024-09-25,12:51
13073,23.450000000000003,0044,2024-08-02,0:24
13074,35.97,0048,2024-09-20,12:58
13075,33.95,0026,2024-09-10,1:33
13076,38.910000000000004,0089,2024-09-08,23:21
13077,72.89,0047,2024-07-17,11:03
13078,86.91,0034,2024-09-14,13:55
13079,8.99,0047,2024-09-20,22:38
13080,10.48,0064,2024-07-11,13:26
13081,128.83,0062,2024-09-03,11:52
13082,62.89,0009,2024-08-29,12:17
13083,17.450000000000003,0063,2024-08-02,21:34
13084,45.93,0050,2024-07-06,12:54
13085,32.44,0092,2024-09-28,13:04
13086,7.48,0055,2024-09-09,12:28
13087,102.38,0007,2024-07-20,22:27
13088,13.98,0016,2024-09-27,4:39
13089,83.9,0076,2024-09-10,19:54
13090,63.38,0016,2024-09-16,3:53
13091,33.940000000000005,0078,2024-07-04,12:04
13092,35.93,0076,2024-09-12,17:35
13093,13.47,0028,2024-07-23,13:38
13094,22.97,0001,2024-09-14,11:13
13095,7.99,0068,2024-09-04,12:42
13096,34.43,0091,2024-09-05,22:46
13097,6.98,0084,2024-07-31,6:44
13098,13.96,0012,2024-08-24,11:21
13099,41.92,0004,2024-08-04,12:35
13100,32.900000000000006,0033,2024-09-23,19:13
13101,39.44,0048,2024-09-13,13:13
13102,54.910000000000004,0037,2024-08-02,11:02
13103,67.92,0008,2024-09-21,13:11
13104,90.85,0048,2024-08-03,3:43
13105,50.44,0083,2024-08-19,19:17
13106,114.31,0071,2024-08-12,12:50
13107,36.44,0034,2024-09-18,11:08
13108,42.92,0029,2024-07-11,14:04
13109,34.910000000000004,0012,2024-08-23,11:04
13110,49.43,0083,2024-07-17,13:45
13111,6.98,0045,2024-08-25,12:55
13112,14.47,0040,2024-07-11,18:54
13113,66.42,0030,2024-08-26,12:41
13114,41.45,0026,2024-08-18,17:47
13115,52.43000000000001,0045,2024-08-15,14:12
13116,51.940000000000005,0004,2024-09-18,12:04
13117,105.36,0004,2024-07-18,5:12
13118,16.48,0050,2024-07-22,5:42
13119,12.97,0006,2024-09-06,12:09
13120,65.91,0083,2024-07-16,18:30
13121,117.33000000000001,0042,2024-07-25,18:16
13122,40.42,0098,2024-07-11,12:05
13123,12.98,0063,2024-09-29,23:49
13124,8.47,0085,2024-08-16,16:55
13125,20.46,0089,2024-09-10,6:49
13126,62.92,0060,2024-09-24,17:35
13127,76.91,0067,2024-07-24,12:32
13128,2.98,0086,2024-08-12,23:09
13129,35.9,0049,2024-09-25,11:58
13130,71.32,0046,2024-08-16,17:13
13131,47.44,0048,2024-07-02,11:20
13132,65.38000000000001,0043,2024-09-16,18:47
13133,77.37,0068,2024-08-15,14:57
13134,36.45,0037,2024-07-02,21:25
13135,37.96,0084,2024-07-14,1:24
13136,19.44,0079,2024-08-15,12:48
13137,45.93,0065,2024-09-17,3:24
13138,57.900000000000006,0078,2024-09-21,11:56
13139,7.98,0091,2024-08-23,13:37
13140,34.93000000000001,0056,2024-09-12,18:19
13141,57.43,0018,2024-08-05,22:23
13142,15.96,0048,2024-09-05,3:14
13143,61.88,0011,2024-07-31,18:40
13144,13.97,0091,2024-07-31,17:56
13145,34.41,0034,2024-07-10,11:14
13146,25.93,0070,2024-07-11,22:13
13147,11.48,0087,2024-09-12,3:14
13148,80.39,0057,2024-09-11,12:22
13149,12.93,0075,2024-08-07,11:23
13150,22.92,0062,2024-07-30,16:43
13151,5.97,0051,2024-09-22,13:05
13152,9.99,0053,2024-09-15,12:32
13153,35.95,0087,2024-07-23,16:58
13154,29.450000000000003,0030,2024-07-18,12:01
13155,13.46,0042,2024-09-14,20:27
13156,7.99,0097,2024-07-20,13:21
13157,74.9,0091,2024-07-24,3:53
13158,11.97,0026,2024-09-14,12:25
13159,6.48,0052,2024-09-21,8:54
13160,65.88,0030,2024-08-17,2:17
13161,51.910000000000004,0008,2024-08-21,12:08
13162,93.84,0026,2024-09-28,17:49
13163,51.42,0084,2024-08-23,19:25
13164,56.89,0096,2024-07-08,11:58
13165,31.430000000000003,0091,2024-07-26,11:31
13166,9.99,0028,2024-09-06,3:00
13167,45.44,0099,2024-07-05,11:28
13168,72.43,0098,2024-09-25,13:47
13169,43.93,0036,2024-08-18,17:05
13170,3.49,0018,2024-08-26,2:51
13171,61.39,0040,2024-08-11,12:06
13172,45.9,0071,2024-07-07,1:04
13173,79.87,0086,2024-07-15,11:06
13174,23.92,0038,2024-08-09,18:40
13175,53.410000000000004,0081,2024-09-27,2:50
13176,102.34,0079,2024-07-29,22:53
13177,70.86,0030,2024-07-27,20:45
13178,74.92,0007,2024-08-18,22:31
13179,29.46,0081,2024-08-22,19:05
13180,51.900000000000006,0013,2024-09-06,11:52
13181,19.450000000000003,0075,2024-09-29,14:41
13182,4.99,0014,2024-08-25,20:15
13183,93.85000000000001,0069,2024-09-12,4:30
13184,43.94,0097,2024-08-06,19:47
13185,43.900000000000006,0090,2024-09-20,12:58
13186,100.85,0027,2024-07-31,2:56
13187,51.4,0027,2024-09-06,19:27
13188,12.45,0036,2024-09-25,20:36
13189,33.94,0084,2024-08-11,20:00
13190,33.42,0034,2024-09-13,12:14
13191,50.39,0058,2024-07-24,11:03
13192,57.910000000000004,0056,2024-09-21,12:17
13193,54.43,0090,2024-08-18,18:09
13194,10.47,0051,2024-07-25,17:38
13195,30.97,0004,2024-08-30,1:23
13196,47.910000000000004,0073,2024-09-26,15:11
13197,47.91,0047,2024-09-01,11:38
13198,13.47,0078,2024-07-07,16:36
13199,33.42,0037,2024-08-20,8:20
13200,70.39,0072,2024-07-15,11:39
13201,50.43,0082,2024-07-06,11:47
13202,121.82000000000001,0092,2024-08-19,0:14
13203,11.99,0055,2024-09-15,14:50
13204,80.91,0021,2024-08-13,21:34
13205,106.28,0080,2024-08-07,17:53
13206,16.96,0074,2024-08-11,16:00
13207,23.96,0041,2024-07-06,11:36
13208,25.43,0019,2024-09-09,12:21
13209,10.98,0092,2024-07-23,17:47
13210,33.44,0059,2024-07-12,3:46
13211,52.400000000000006,0085,2024-09-22,23:57
13212,102.86,0047,2024-08-17,1:34
13213,42.44,0057,2024-08-31,11:41
13214,15.47,0028,2024-08-30,18:32
13215,33.94,0009,2024-09-08,12:03
13216,73.87,0044,2024-07-11,12:35
13217,62.41000000000001,0004,2024-08-20,14:45
13218,45.95,0090,2024-07-27,13:49
13219,121.84,0014,2024-08-14,12:08
13220,26.96,0028,2024-08-25,15:56
13221,21.46,0094,2024-07-13,20:14
13222,42.89,0027,2024-07-02,11:07
13223,84.33000000000001,0061,2024-08-14,14:34
13224,37.44,0060,2024-07-11,19:48
13225,35.42,0030,2024-07-19,18:00
13226,45.44,0017,2024-07-17,1:54
13227,8.98,0043,2024-09-25,11:39
13228,44.41,0072,2024-07-18,12:41
13229,59.44,0032,2024-07-31,2:55
13230,71.39,0077,2024-07-23,3:51
13231,5.99,0016,2024-08-02,13:12
13232,17.96,0041,2024-09-20,12:54
13233,31.44,0095,2024-08-23,18:14
13234,30.880000000000003,0072,2024-09-02,13:53
13235,58.36,0039,2024-08-14,12:14
13236,20.94,0004,2024-07-30,3:25
13237,1.49,0062,2024-09-20,13:20
13238,26.47,0003,2024-09-18,11:06
13239,3.99,0081,2024-08-09,13:54
13240,20.96,0027,2024-09-02,2:54
13241,22.939999999999998,0019,2024-08-28,15:39
13242,59.42,0024,2024-08-18,0:30
13243,68.89,0083,2024-07-11,13:32
13244,71.88000000000001,0100,2024-07-25,11:18
13245,45.89,0020,2024-08-09,13:32
13246,58.91,0045,2024-09-01,23:46
13247,9.99,0024,2024-07-19,7:43
13248,6.99,0068,2024-07-24,3:08
13249,25.45,0014,2024-07-14,11:45
13250,80.39,0026,2024-08-22,22:06
13251,31.950000000000003,0031,2024-08-13,19:31
13252,28.94,0064,2024-07-02,12:47
13253,50.910000000000004,0039,2024-07-01,13:15
13254,16.47,0066,2024-09-03,18:40
13255,34.95,0070,2024-08-09,22:11
13256,38.92,0081,2024-07-16,20:52
13257,36.410000000000004,0085,2024-07-04,17:37
13258,33.42,0008,2024-08-09,11:04
13259,36.95,0013,2024-09-02,18:25
13260,5.49,0011,2024-08-29,2:55
13261,139.81,0093,2024-07-30,12:38
13262,43.42,0050,2024-08-05,1:13
13263,26.97,0082,2024-08-28,13:34
13264,25.97,0011,2024-08-04,21:22
13265,32.46,0018,2024-07-14,19:47
13266,6.98,0085,2024-08-18,21:44
13267,35.43,0038,2024-09-02,12:46
13268,69.37,0034,2024-09-01,9:34
13269,80.89,0012,2024-08-22,19:57
13270,44.43,0001,2024-09-12,22:13
13271,87.87,0084,2024-09-27,21:42
13272,56.910000000000004,0099,2024-07-19,11:26
13273,54.39,0090,2024-07-10,21:20
13274,8.48,0021,2024-07-21,1:25
13275,45.910000000000004,0071,2024-07-05,21:06
13276,3.99,0061,2024-09-09,11:25
13277,58.910000000000004,0035,2024-08-08,19:58
13278,50.95,0028,2024-09-24,3:51
13279,48.93,0067,2024-08-27,20:58
13280,51.92,0014,2024-08-21,17:18
13281,23.97,0039,2024-07-19,12:45
13282,87.39,0078,2024-08-12,19:35
13283,13.46,0001,2024-09-22,22:47
13284,63.4,0068,2024-09-01,11:27
13285,1.99,0031,2024-09-16,17:36
13286,96.89,0032,2024-07-23,19:39
13287,29.97,0072,2024-07-27,18:33
13288,11.97,0019,2024-07-08,23:02
13289,13.47,0096,2024-09-10,15:31
13290,75.89,0067,2024-08-15,12:06
13291,3.49,0053,2024-07-21,17:02
13292,43.43,0018,2024-08-25,21:59
13293,23.44,0028,2024-08-05,19:35
13294,17.96,0013,2024-09-18,20:42
13295,14.47,0076,2024-08-31,20:00
13296,19.44,0061,2024-07-16,11:51
13297,1.99,0048,2024-08-14,12:47
13298,18.47,0068,2024-08-02,12:05
13299,98.88,0024,2024-08-05,0:34
13300,77.42,0002,2024-08-19,22:30
13301,17.47,0068,2024-09-23,23:58
13302,49.42,0067,2024-09-27,17:20
13303,27.900000000000002,0099,2024-07-31,18:13
13304,18.939999999999998,0078,2024-09-16,3:54
13305,61.910000000000004,0032,2024-07-21,10:07
13306,44.92,0091,2024-09-16,22:03
13307,71.91000000000001,0061,2024-08-18,21:53
13308,44.45,0047,2024-08-12,20:22
13309,117.83,0069,2024-09-15,13:56
13310,72.84,0011,2024-08-10,16:44
13311,18.44,0078,2024-08-24,11:44
13312,14.97,0075,2024-07-27,19:27
13313,48.4,0046,2024-09-13,12:54
13314,94.88000000000001,0006,2024-07-04,17:42
13315,53.41,0093,2024-09-09,19:34
13316,26.94,0093,2024-07-08,12:14
13317,26.96,0060,2024-09-24,19:34
13318,37.43000000000001,0005,2024-09-01,15:52
13319,85.39,0067,2024-08-11,13:41
13320,48.86,0079,2024-09-16,12:30
13321,57.9,0014,2024-08-15,13:55
13322,70.88,0070,2024-07-14,16:00
13323,13.95,0074,2024-07-11,19:28
13324,29.97,0049,2024-07-22,1:34
13325,63.42,0034,2024-08-24,14:54
13326,39.42,0058,2024-09-21,11:20
13327,46.410000000000004,0041,2024-07-11,21:28
13328,25.43,0055,2024-08-11,23:29
13329,38.94,0041,2024-08-28,18:50
13330,79.36,0047,2024-09-12,13:42
13331,78.37,0026,2024-08-27,12:48
13332,5.49,0029,2024-09-27,13:22
13333,24.93,0001,2024-09-05,21:59
13334,62.91,0077,2024-07-16,20:32
13335,28.95,0082,2024-08-19,10:38
13336,17.47,0014,2024-07-17,22:56
13337,47.39,0085,2024-07-14,12:45
13338,63.93000000000001,0010,2024-07-12,13:49
13339,8.98,0091,2024-08-28,19:03
13340,38.93,0096,2024-08-20,2:12
13341,10.98,0067,2024-09-20,20:03
13342,41.45,0071,2024-09-25,11:28
13343,33.43,0073,2024-07-04,13:37
13344,47.45,0036,2024-08-04,11:57
13345,33.42,0033,2024-07-01,20:35
13346,16.97,0001,2024-07-31,16:26
13347,23.97,0025,2024-09-11,12:21
13348,13.95,0066,2024-09-20,17:41
13349,20.47,0056,2024-08-20,1:50
13350,52.88,0045,2024-08-01,13:22
13351,85.34,0060,2024-09-25,11:40
13352,4.98,0025,2024-09-10,18:28
13353,37.92,0002,2024-08-20,19:04
13354,71.39,0097,2024-08-10,21:05
13355,54.42,0001,2024-08-29,13:06
13356,19.950000000000003,0075,2024-08-05,4:56
13357,9.48,0029,2024-08-27,13:58
13358,34.92,0002,2024-09-21,2:48
13359,27.97,0096,2024-09-16,14:28
13360,1.99,0030,2024-08-25,17:09
13361,68.4,0018,2024-09-05,12:16
13362,82.4,0024,2024-08-10,11:35
